Traffic Volume,Service Type,Transverse Index of BS,Longitudinal Index of BS,Distance between BS and User,Elevation between BS and Satellite,Index of Satellite,Velocity of User,Latitude of User,Longitude of User,Course,Turn angle,Overall speed,Accelerated velocity,Sinuosity,Flag
47.1641028330969,3,11,42,64.4844165503793,2.53548025360064,7,0.0606426969699844,1037.45547118418,357.24931979413,-0.88267202240158,0,8168.5613081491,0,1.0498887716681,1
17.0638782173497,3,11,42,238.176995437144,2.52713471961243,7,0.0606426969699844,1030.53952947484,360.189699312194,-0.402005884432275,0,218.313709091946,0,1,1
89.751422000775,3,11,41,632.150997046524,2.26754066881645,6,0.0606426969699844,1017.56353950192,365.706566970496,-0.40200588443228,0.517493949953559,218.313709091944,34.4661225191747,1.0062038106939,1
43.8760206102584,3,4,38,271.30763274684,2.26938189483167,6,0.0142880378246569,853.013271384363,581.5803618374,-0.919499834385839,0.0967872406893538,8232.05605324509,0,11.0835801945106,3
50.5828819438639,3,10,41,390.184410539676,2.35954094742457,6,0.0606426969699844,975.681645362911,383.513059401992,-1.01628707507519,0,1327.59033973372,0,1.14593685407601,1
89.9708684263272,3,10,40,256.363364773063,2.40383618106169,6,0.0606426969699844,959.39390236745,390.437950893581,-0.40200588443228,0,218.313709091944,0,1,1
26.8520472444622,3,10,40,194.186709318997,2.40935456674329,7,0.0489030562346342,957.248181592402,391.350224837404,-0.402005884432265,0,46.1974736177381,0,1,1
10.558252452374,2,10,40,194.186709318997,2.48958012147151,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
9.35734164593899,2,10,40,194.186709318997,2.47571616516954,8,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
103.506527072559,3,10,40,194.186709318997,2.26968837960525,7,0.0489030562346342,957.248181592402,391.350224837404,0,1.06953522066238,0,13.8172050980792,1,1
26.6473056052114,3,4,38,271.30763274684,2.27736782754932,7,0.0142880378246569,853.013271384363,581.5803618374,-1.06953522066238,0,3028.94527482967,2.58184020640221,43383140287.0357,3
220,2,10,40,194.186709318997,1.91243730100111,5,0.0489030562346342,957.248181592402,391.350224837404,-1.06953522066238,0,3694.57303062608,0,1,1
70.0093212690718,3,10,40,194.186709318997,1.97504630242632,5,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
463.096444908929,2,10,40,194.186709318997,2.12109530062516,7,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
104.402631379503,2,10,40,194.186709318997,2.60181230864621,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
15.4516533566092,2,10,40,194.186709318997,2.08764260196924,5,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
8.23937611341938,2,10,40,194.186709318997,2.59464154886297,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
64.5059114523703,3,10,40,194.186709318997,2.58966830430158,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
64.0390393209991,3,10,40,194.186709318997,2.13965787041839,8,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
36.2388280848611,3,10,40,194.186709318997,2.12388851701265,8,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
94.4294012466686,2,10,40,194.186709318997,2.08850993197571,8,0.0489030562346342,957.248181592402,391.350224837404,0,1.06953522066238,0,15.2610246174499,1,1
453.238867411436,2,4,38,271.30763274684,2.2453758648148,5,0.0142880378246569,853.013271384363,581.5803618374,-1.06953522066238,0,3828.9481746845,191.942816064092,43383140287.0357,3
95.4449356836345,2,10,40,194.186709318997,2.53867136419562,6,0.0489030562346342,957.248181592402,391.350224837404,-1.06953522066238,0,42974.8104995252,0,1,1
0,2,10,40,194.186709318997,2.53781757802528,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
62.1650211243536,3,10,40,194.186709318997,2.31649286782425,5,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
50.2029287518509,3,10,40,194.186709318997,1.99030873483502,8,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
462.876313756622,2,10,40,194.186709318997,1.769687250863,7,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
54.9521372366161,3,10,40,194.186709318997,2.37581459100873,5,0.0489030562346342,957.248181592402,391.350224837404,0,1.06953522066238,0,5.49579881010369,1,1
50.9568470807707,3,4,38,271.30763274684,2.43773367082928,6,0.0142880378246569,853.013271384363,581.5803618374,-1.06953522066238,0,1447.00020003707,7.66226083646511,43383140287.0357,3
92.657804241214,2,10,40,194.186709318997,1.6401744940356,7,0.0489030562346342,957.248181592402,391.350224837404,-1.06953522066238,0,5582.0603485863,0,1,1
226.633671745903,2,10,40,194.186709318997,2.31014469778339,6,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
36.7699362526468,3,10,40,194.186709318997,2.45610462994696,7,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
466.70151373147,2,10,40,194.186709318997,1.72301488088602,8,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
472.70143127526,2,10,40,194.186709318997,2.56184738861366,5,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
205.574786827175,2,10,40,194.186709318997,1.90606959171905,4,0.0489030562346342,957.248181592402,391.350224837404,0,1.06953522066238,0,79.076124443849,1,1
37.6709644742665,3,4,38,271.30763274684,2.43080148607863,7,0.0142880378246569,853.013271384363,581.5803618374,-1.06953522066238,0,5975.65921276075,58.4987305365846,43383140287.0357,3
466.841540497615,2,10,40,194.186709318997,2.57767769408255,5,0.0489030562346342,957.248181592402,391.350224837404,-1.06953522066238,0,13620.2476633752,0,1,1
37.6733777933907,3,10,40,194.186709318997,2.59918614039522,5,0.0489030562346342,957.248181592402,391.350224837404,0,0,0,0,1,1
26.6999950010226,3,10,40,194.186709318997,2.29719456732279,7,0.0489030562346342,957.248181592402,391.350224837404,0,1.06953522066238,0,35.0646677846578,1,1
15.8992656803644,1,4,38,271.30763274684,2.27903413760235,7,0.0142880378246569,853.013271384363,581.5803618374,-1.06953522066238,0,1731.4824753557,0,1,3
19.4266743245494,1,4,38,271.30763274684,2.22032604339032,7,0.0142880378246569,853.013271384363,581.5803618374,0,0.988538468292282,0,15.8071296005725,1,3
43.2098776997856,3,10,41,182.501032084785,2.15440221507702,7,0.0489030562346342,986.429406295761,378.943544874519,-0.988538468292282,0,6618.00476318505,0,1.00450898956062,1
21.2185003655236,3,10,41,187.800524491595,2.56560445755498,5,0.0489030562346342,992.756254671538,376.253624085727,-0.402005884432273,0,176.051002444686,0,1,1
45.9223286091902,3,11,41,479.101987367566,2.24380577722764,4,0.0489030562346342,1012.85504298568,367.708429811319,-0.402005884432279,0,176.051002444683,0,1,1
49.4226338283234,3,11,42,228.501035751538,2.28935985927091,4,0.0489030562346342,1030.8333281588,360.06478795969,-0.40200588443228,0,176.051002444683,0,1,1
115.663840554709,2,11,42,53.6749942690501,2.46507293615814,5,0.0646738556729296,1038.12441768179,356.964910719716,-0.402005884432272,0,102.654548102975,0,1,1
36.26808248579,3,11,42,53.6749942690501,2.38836871014298,4,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
225.829669233124,2,11,42,53.6749942690501,1.85977128400499,7,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
19.7213064014499,1,11,42,53.6749942690501,1.74360693488175,3,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
216.115175690425,2,11,42,53.6749942690501,2.33765982848085,5,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
25.1103697056849,3,11,42,53.6749942690501,1.79512321274288,3,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
42.6921030206481,3,11,42,53.6749942690501,1.80516513340793,3,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
31.3115676462482,3,11,42,53.6749942690501,2.45195094618201,6,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
18.2457054866623,3,11,42,53.6749942690501,2.4294518469813,6,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
10,2,11,42,53.6749942690501,2.54286284779416,4,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
3.63695763921865,2,11,42,53.6749942690501,2.37731025271625,6,0.0646738556729296,1038.12441768179,356.964910719716,0,0,0,0,1,1
34.7169729108912,3,11,42,53.6749942690501,2.36329568627491,6,0.0646738556729296,1038.12441768179,356.964910719716,0,0.881517310705491,0,32.5441386488949,1,1
19.7340087011897,1,4,38,271.30763274684,2.39439701129713,6,0.0142880378246569,853.013271384363,581.5803618374,-0.881517310705491,0,3831.82299328733,10.2057525796897,58212794938.69,3
218.155126898544,2,11,42,53.6749942690501,2.56879957091737,4,0.0646738556729296,1038.12441768179,356.964910719716,-0.881517310705491,0,6622.63480709774,0,118.239604690871,1
52.2613514028844,3,4,38,443.247146714156,2.62258563496822,4,0.0142880378246569,854.826839893244,577.045590622498,-0.876334286856689,0,3681.42520626054,2.65969007618294,57282984450.7494,3
14.4319399633033,3,11,42,53.6749942690501,2.57522310772628,4,0.0646738556729296,1038.12441768179,356.964910719716,-0.876334286856689,0,4426.3513099708,0,1,1
44.7014287316092,3,11,42,53.6749942690501,2.18487645904768,6,0.0646738556729296,1038.12441768179,356.964910719716,0,0.858835712808965,0,5.49183030463832,1,1
463.045994104088,2,5,38,377.788104969828,1.97195970396434,5,0.0142880378246569,860.544432696623,562.748929020627,-0.858835712808965,0,2398.35681796241,5.42517960550446,54362381572.3346,3
15.6542607018798,2,11,42,53.6749942690501,2.54105916726376,4,0.0646738556729296,1038.12441768179,356.964910719716,-0.858835712808965,0,4611.81491096709,0,1,1
8.19226626351426,3,11,42,53.6749942690501,2.52664866352792,4,0.0646738556729296,1038.12441768179,356.964910719716,0,0.849608667252628,0,46.6146482240777,1,1
48.1601556619831,3,5,38,493.619901661824,2.10599472743706,6,0.0142880378246569,863.331144583873,555.780843288748,-0.849608667252628,0.340745914414992,10266.0020118328,0,1.02490264112364,3
73.3313630989602,3,5,38,581.822457154639,2.27208500882268,3,0.0142880378246569,864.576773125476,552.666188161433,-1.19035458166762,0,51.436936168765,24.4579575146071,1.00075090288369,3
63.987554419128,3,11,42,29.0827019226769,2.48707919597159,4,0.0646738556729296,1040.01472566891,356.489881699229,-0.841146469343984,0,5793.5974578231,0,1.00456947886065,1
73.415153028636,3,11,42,4.67229119450037,2.47663848879283,4,0.0646738556729296,1047.13805146677,354.699810187375,-0.246199142401851,0,232.825880422548,0,1,1
94.8948212978817,2,11,42,53.1121248137437,1.97409513122677,6,0.0646738556729296,1052.21406023461,353.424223621905,-0.246199142401856,0,232.825880422541,0,1,1
106.576575315688,2,11,42,67.0234444058651,1.770547663857,5,0.0646738556729296,1053.09056720288,353.203959913861,-0.246199142401836,0,232.825880422579,0,1,1
196.543707103783,2,11,42,441.909407609233,1.74333804431202,5,0.0646738556729296,1065.56124926199,350.070112983247,-0.246199142401854,0,232.825880422546,0,1,1
6.49816633586213,3,11,42,1987.46232280874,2.38955422322801,3,0.0646738556729296,1088.41783752417,344.32631736483,-0.246199142401854,0,232.825880422546,0,1,1
99.9242078244461,2,11,42,2505.44744038664,2.39928397694903,3,0.0646738556729296,1093.72701897258,342.992135167953,-0.246199142401861,0,232.825880422544,0,1,1
0.31024980452467,2,11,42,3060.51928214336,2.35764610308951,4,0.0510201296963842,1098.8362773758,341.708193063684,-0.246199142401852,0,54.144063124225,0,1,1
23.638579293972,1,11,42,3060.51928214336,2.35344234576545,4,0.0510201296963842,1098.8362773758,341.708193063684,0,0.700895275881995,0,288.107042257951,1,1
462.576808841729,2,6,39,443.274613013521,1.84748020335623,6,0.0142880378246569,872.596064420827,532.614201621098,-0.700895275881995,0,9991.09355194933,0,59204641054.9827,3
453.394809277156,2,11,42,3060.51928214336,2.50743765679916,3,0.0510201296963842,1098.8362773758,341.708193063684,-0.700895275881995,0,1779.62232106424,48.7015833724777,64.6495790695345,1
71.0346825483191,3,6,39,272.062658968277,2.30498164328942,4,0.0142880378246569,875.951006430218,524.22527427849,-0.686149708794688,0,30943.3808941452,0,57616084191.7103,3
456.574020507593,2,11,42,3060.51928214336,2.52525711465221,3,0.0510201296963842,1098.8362773758,341.708193063684,-0.686149708794688,0,5181.64960625005,0,1,1
34.9028834934353,3,11,42,3060.51928214336,2.53034772684171,3,0.0510201296963842,1098.8362773758,341.708193063684,0,0,0,0,1,1
55.320652020983,3,11,42,3060.51928214336,2.38485449406257,5,0.0510201296963842,1098.8362773758,341.708193063684,0,0,0,0,1,1
17.1604713968372,1,11,42,3060.51928214336,2.17657556171118,4,0.0510201296963842,1098.8362773758,341.708193063684,0,0.665379621116783,0,27.769191343504,1,1
62.9991090503897,3,6,39,296.206420882221,1.93791227299703,2,0.0142880378246569,880.383806130384,513.141197562725,-0.665379621116783,0.524974960550829,4683.24762313399,0,1.01570761166847,3
466.322780845378,2,6,39,334.027751130351,1.96107586200849,2,0.0142880378246569,881.246321077843,510.984505969878,-1.19035458166761,0,51.4369361687635,123.366412322965,1.00114321568949,3
459.599808402919,2,11,42,2766.59656601982,2.11843103470409,4,0.0510201296963842,1096.4272080098,343.273839062834,-0.662049338051617,0,20106.7828493542,0,1.11433484766471,1
51.6909481343333,3,11,42,1515.28459522017,2.02233563096662,2,0.0510201296963842,1084.03175952588,351.329598934447,-0.576302530862751,0,183.672466906983,0,1,1
20.2394048672403,2,11,42,1134.76127027259,2.575061318232,3,0.0510201296963842,1079.03913649425,354.57428768649,-0.576302530862746,0,183.672466906982,0,1,1
16.1186005111076,2,11,42,826.026798922613,2.57524541132358,3,0.0510201296963842,1074.06253711771,357.80856271951,-0.576302530862739,0,183.672466906987,0,1,1
17.6749707989021,1,11,42,491.497425286836,2.02146369626967,4,0.0510201296963842,1066.49251948486,362.728291469399,-0.576302530862758,0,183.67246690698,0,1,1
55.0656271186431,3,10,42,128.423487470267,2.13605787560145,5,0.0510201296963842,1038.07998194301,381.19350312167,-0.576302530862747,0,183.672466906983,0,1,1
109.650071607021,2,10,42,171.330000370375,2.54999916963253,3,0.0510201296963842,1033.63707131716,384.080935648159,-0.576302530862728,0,183.672466906985,0,1,1
117.168646398478,2,10,42,334.267057647171,2.20023231846272,2,0.0510201296963842,1027.16631408229,388.286258798767,-0.576302530862748,0.0460078658079418,183.672466906983,15.6136102460205,1.00004464081632,1
463.175493731512,2,7,39,35.2228395825989,2.09780133417903,5,0.0142880378246569,891.349620811055,485.721521648459,-0.62231039667069,0.00127242073126055,2545.36035267495,0,73.2889151023654,3
472.130910231289,2,10,42,484.259556808004,2.49981963766401,3,0.0545740180048804,1023.39303958999,390.738497076314,-0.623582817401951,0,1741.31725146464,0,1,1
19.850520909929,2,10,42,484.259556808004,2.33713277088532,2,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
22.0097725545309,3,10,42,484.259556808004,2.35963681181477,2,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
35.9689680907404,3,10,42,484.259556808004,1.92715175105306,5,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
61.5272825153366,3,10,42,484.259556808004,1.90352252416866,5,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
10.4215427302785,2,10,42,484.259556808004,2.4578038610433,4,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
99.4643303694608,3,10,42,484.259556808004,2.27500124786892,3,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
44.8439997235404,3,10,42,484.259556808004,2.51239165123343,2,0.0545740180048804,1023.39303958999,390.738497076314,0,0.478220637974726,0,101.833104702809,1,1
24.5031329946354,1,8,39,181.629889509381,2.2820052012182,3,0.0142880378246569,904.738407508218,452.243280148669,-0.478220637974726,0,14799.4063909566,0,26729579162.5966,3
452.807916278937,2,10,42,484.259556808004,2.23579472672586,3,0.0545740180048804,1023.39303958999,390.738497076314,-0.478220637974726,0,3995.13729245417,0,1,1
101.148711265108,2,10,42,484.259556808004,2.20503104125148,3,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
222.497216074259,2,10,42,484.259556808004,1.91463040669918,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
44.6701678464733,3,10,42,484.259556808004,1.99265736704172,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
459.633527607182,2,10,42,484.259556808004,2.24280418308001,4,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
49.9111697944333,3,10,42,484.259556808004,2.00477914522129,3,0.0545740180048804,1023.39303958999,390.738497076314,0,0.313453832145242,0,7.62514502611857,1,1
45.3865754987916,3,9,39,529.723883497558,1.99515537494906,3,0.0142880378246569,915.326915870697,425.767046857361,-0.313453832145242,0,2149.51353883668,1.18270391189596,22720287318.1451,3
32.125255229943,3,10,42,484.259556808004,2.14574727718182,1,0.0545740180048804,1023.39303958999,390.738497076314,-0.313453832145242,0,2374.53408403969,0,1,1
0.649126468285251,2,10,42,484.259556808004,2.19307481124437,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
90.5690280694742,3,10,42,484.259556808004,2.19965305600909,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
215.706673290313,2,10,42,484.259556808004,2.09272216320841,4,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
38.9472320181731,3,10,42,484.259556808004,2.52720720633856,2,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
452.432824789745,2,10,42,484.259556808004,1.79601646835708,3,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
17.9296788692197,3,10,42,484.259556808004,2.35535499483401,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
40.9151265422099,3,10,42,484.259556808004,2.42699426803231,2,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
474.844693891887,2,10,42,484.259556808004,1.68073737202907,3,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0,1,1
22.4496021842413,1,10,42,484.259556808004,2.44819323158955,1,0.0545740180048804,1023.39303958999,390.738497076314,0,0,0,0.0399666692278374,1,1
1.20065168799699,2,10,42,478.873696394615,2.45372493811717,1,0.0545740180048804,1023.5262060331,390.966574713353,1.04232563425603,0,17.53286121216,3.29960277171185,1,1
52.5798678002675,3,10,42,437.155882133758,1.57101158421557,3,0.0545740180048804,1032.49242484074,406.323251298279,1.04232563425617,0,196.46646481757,0,1,1
13.1850774008707,1,8,42,310.208117398443,2.34072127392891,3,0.0202418107526145,1053.27427226006,441.916862886677,1.04232563425617,1.04232563425617,125.006076816544,0,1,1
86.4793656107672,3,8,42,310.208117398443,1.5989487189034,4,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
20.8982873064721,1,8,42,310.208117398443,2.57220841680761,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
50.762800931361,3,8,42,310.208117398443,2.55730945501656,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
20.6237716530808,3,8,42,310.208117398443,2.12794652863557,3,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
446.744831873369,2,8,42,310.208117398443,1.89587820043579,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
122.554599334824,2,8,42,310.208117398443,2.53528861480655,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
476.929917338426,2,8,42,310.208117398443,2.53318108299567,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
60.9872630255909,3,8,42,310.208117398443,1.87009535899643,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
50.3478301443362,3,8,42,310.208117398443,2.50188081550115,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,5.4220572761545,1,1
24.8474503968061,1,12,40,244.370199109488,2.48356744478663,1,0.0142880378246569,951.443611114028,335.458382384667,0.807612754309267,0,1859.81065439432,6.3770496806318,29463802619.6446,3
0,3,8,42,310.208117398443,1.76362850281054,2,0.0202418107526145,1053.27427226006,441.916862886677,0.807612754309267,0.807612754309267,3678.30674030145,0,1,1
60.8316940950442,3,8,42,310.208117398443,1.74467363128189,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
454.558410465356,2,8,42,310.208117398443,1.90326156117112,3,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
227.588940375957,2,8,42,310.208117398443,2.39369301812132,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
18.564871204012,1,8,42,310.208117398443,1.67187275028092,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
18.2975974362126,2,8,42,310.208117398443,1.63167461038671,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
48.2782783464946,3,8,42,310.208117398443,1.77397726318824,3,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
61.3805641774017,3,8,42,310.208117398443,2.28771841806249,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
19.6873354705989,3,8,42,310.208117398443,2.44826478122183,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
56.4619632549887,3,8,42,310.208117398443,2.43724264663905,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
24.1412656072211,1,8,42,310.208117398443,2.36849333466562,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
17.541251972092,1,8,42,310.208117398443,2.16311451233349,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
16.7068193869872,2,8,42,310.208117398443,2.15492803754662,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
58.5039213063146,3,8,42,310.208117398443,2.31125966222097,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
52.4478982677446,3,8,42,310.208117398443,2.28145665833389,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
43.3373303072006,3,8,42,310.208117398443,2.25834537430312,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,29.8867849807453,1,1
0,3,13,41,609.368729583869,1.88260138848551,8,0.0142880378246569,969.749154566249,289.685944721722,1.06897187500912,0,5298.05808927512,0,34727912537.9629,3
11.0602341002947,2,8,42,310.208117398443,2.18948951536143,2,0.0202418107526145,1053.27427226006,441.916862886677,1.06897187500912,1.06897187500912,1570.35249604414,0,1,1
22.8517928435635,2,8,42,310.208117398443,1.92262975112505,8,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
476.932175374948,2,8,42,310.208117398443,1.93014170596342,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
49.8690040456048,3,8,42,310.208117398443,1.91643482098928,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
73.1688722513678,3,8,42,310.208117398443,1.86773385945692,1,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
29.7606668622227,3,8,42,310.208117398443,2.05233655664048,8,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
61.8684655586166,3,8,42,310.208117398443,2.03821495496147,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
474.258666268774,2,8,42,310.208117398443,2.08167604565429,8,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
55.5778520143228,3,8,42,310.208117398443,1.98822992702712,2,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0,1,1
86.4086057083024,3,8,42,310.208117398443,2.16331102290052,8,0.0202418107526145,1053.27427226006,441.916862886677,0,0,0,0.0828727817489655,1,1
464.519514285431,2,9,42,287.313038314757,2.21461983578191,8,0.0202418107526145,1052.75804654142,439.022156384356,1.39431719356135,0,30.8416619352205,0.122455948411124,1,1
11.331632416933,2,9,42,165.316174371309,2.24295842694036,8,0.0202418107526145,1052.00207395648,434.78308289731,1.39431719356134,0,72.8705187094125,0,1,1
7.70286232049068,2,9,42,116.126115861982,1.83878572587266,2,0.0202418107526145,1051.60531180241,432.558261572456,1.39431719356132,0,72.8705187094111,0,1,1
64.4390199707614,3,9,42,77.5538267644971,1.62533109930557,1,0.0202418107526145,1051.21326543369,430.359883747041,1.39431719356133,0.139623664266686,72.8705187094139,9.05770001064042,1.00010664266998,1
28.7033473653444,1,14,41,204.280074638343,1.86018744868119,6,0.0142880378246569,989.252607643525,240.918171586665,1.25469352929464,0.0121413434953572,1072.10941982715,6.52187125805786,23.915036451966,3
34.5617553556966,3,9,42,93.0213030597113,1.84899297973152,6,0.0202418107526145,1048.40308641934,414.601963961459,1.24255218579928,0,5437.0672843956,153.324899110925,172.925401676146,1
20.4361130658344,1,14,41,253.490835623475,2.22678500654894,8,0.0142880378246569,990.044082971359,238.939112336139,1.25004661553399,0.0073645217485645,24063.8887074153,0,40.0335514589089,3
455.809480266005,2,10,42,253.523826426588,1.91584110304877,6,0.0202418107526145,1046.81871438994,405.717687471481,1.24268209378543,0,1516.80826299009,0,1.03658769172604,1
224.931217498014,2,10,42,162.643225719973,2.55640626172346,7,0.0202418107526145,1046.25971780621,402.58314576368,1.39431719356139,0,72.8705187094109,0,1,1
